,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1:Output,open3:Output,open2:Output,open4:Output,short1:Output,short2:Output,short3:Output,short4:Output,OPEN,SHORT
0,0,0,1.109319370187837,404.35515949894886,2.7829150571769734,67.87024871507266,0,0,0,0,0,0,0,0,0,0
1,1,1,1.10932,404.21620114402594,2.721728515126825,65.9611326377008,0,0,0,0,0,0,0,0,0,0
2,2,2,1.10934,404.07681921670167,2.5976753030064934,64.04941252773868,0,0,0,0,0,0,0,0,0,0
3,3,3,1.10936,403.9362829229184,2.545334390157389,62.13516385665741,0,0,0,0,0,0,0,0,0,0
4,4,4,1.10938,403.795393265546,2.4299179419266896,60.21846219568221,0,0,0,0,0,0,0,0,0,0
5,5,5,1.1094,403.6534168773964,2.3859148024425743,58.299383212947376,0,0,0,0,0,0,0,0,0,0
6,6,6,1.10942,403.5111512443745,2.2786357430720647,56.378002670387865,0,0,0,0,0,0,0,0,0,0
7,7,7,1.10944,403.3679486687088,2.242480366130593,54.45439642078272,0,0,0,0,0,0,0,0,0,0
8,8,8,1.10946,403.2245123791416,2.142856942890119,52.52864040489996,0,0,0,0,0,0,0,0,0,0
9,9,9,1.10948,403.08032391730654,2.046892999157529,50.60081064818517,0,0,0,0,0,0,0,0,0,0
10,10,10,1.1095,402.9355580623615,1.9544778861154768,48.67098325814334,0,0,0,0,0,0,0,0,0,0
11,11,11,1.1095199999999998,402.7900477112449,1.9326301259098624,46.73923442102056,0,0,0,0,0,0,0,0,0,0
12,12,12,1.10954,402.6443970218167,1.8469578033092688,44.80564039893573,0,0,0,0,0,0,0,0,0,0
13,13,13,1.10956,402.4981600776284,1.76450180829353,42.87027752690501,0,0,0,0,0,0,0,0,0,0
14,14,14,1.10958,402.3514842072868,1.685159783768361,40.93322220970568,0,0,0,0,0,0,0,0,0,0
15,15,15,1.1096,402.2042168964274,1.6758615709217357,38.994550918999934,0,0,0,0,0,0,0,0,0,0
16,16,16,1.10962,402.0568800204561,1.6024184873954357,37.05434019017573,0,0,0,0,0,0,0,0,0,0
17,17,17,1.10964,401.9092792174389,1.4648002989263536,35.112666619465564,0,0,0,0,0,0,0,0,0,0
18,18,18,1.10966,401.7610696936208,1.32993934125538,33.16960686079979,0,0,0,0,0,0,0,0,0,0
19,19,19,1.10968,401.61215643718447,1.3316161255173504,31.22523762283303,0,0,0,0,0,0,0,0,0,0
20,20,20,1.1097,401.4632255637092,1.2688663060832064,29.279635665968687,0,0,0,0,0,0,0,0,0,0
21,21,21,1.10972,401.3141208990809,1.141670088163609,27.332877799205413,0,0,0,0,0,0,0,0,0,0
22,22,22,1.10974,401.1645719252838,1.016870983706739,25.385040877245626,0,0,0,0,0,0,0,0,0,0
23,23,23,1.10976,401.01457548474576,0.9612226113929226,23.43620179733816,0,0,0,0,0,0,0,0,0,0
24,24,24,1.10978,400.8644145626052,0.9077621964208904,21.486437496295306,0,0,0,0,0,0,0,0,0,0
25,25,25,1.1098,400.71415453681885,0.7896225765563919,19.535824947508416,0,0,0,0,0,0,0,0,0,0
26,26,26,1.10982,400.56356798412367,0.7403204072537527,17.584441157785637,0,0,0,0,0,0,0,0,0,0
27,27,27,1.10984,400.4129144592265,0.6262372171115326,15.63236316445299,0,0,0,0,0,0,0,0,0,0
28,28,28,1.1098599999999998,400.2620103876872,0.5807945327395861,13.679668032189507,0,0,0,0,0,0,0,0,0,0
29,29,29,1.10988,400.1110690826664,0.470478940656322,11.72643285003779,0,0,0,0,0,0,0,0,0,0
30,30,30,1.1099,399.95995551088646,0.4286170188756255,9.772734728413694,0,0,0,0,0,0,0,0,0,0
31,31,31,1.10992,399.8088314497554,0.3218003319750557,7.818650795938447,0,0,0,0,0,0,0,0,0,0
32,32,32,1.10994,399.65761756179177,0.2166484614774524,5.864258196535128,0,0,0,0,0,0,0,0,0,0
33,33,33,1.10996,399.5063474858136,0.1796885528150142,3.909634086224063,0,0,0,0,0,0,0,0,0,0
34,34,34,1.10998,399.35509897318167,0.1442315775325109,1.9548556303066904,0,0,0,0,0,0,0,0,0,0
35,35,35,1.11,399.20388708799726,0.0436866697170588,1.8598815560528056e-11,0,0,0,0,0,0,0,0,0,0
36,36,36,1.11002,399.0527021297276,0.0110946953824567,-1.954855630304864,0,0,0,0,0,0,0,0,0,0
37,37,37,1.11004,398.9015744279954,-0.0866367411705583,-3.9096340862399206,0,0,0,0,0,0,0,0,0,0
38,38,38,1.11006,398.75052321338086,-0.1830215602819877,-5.864258196533301,0,0,0,0,0,0,0,0,0,0
39,39,39,1.11008,398.599561459355,-0.2781031424443644,-7.8186507959366205,0,0,0,0,0,0,0,0,0,0
40,40,40,1.1101,398.4486906698244,-0.4383343396167768,-9.772734728394193,0,0,0,0,0,0,0,0,0,0
41,41,41,1.11012,398.2980828823988,-0.5309162005391914,-11.726432850035966,0,0,0,0,0,0,0,0,0,0
42,42,42,1.11014,398.14770002635424,-0.555953980650036,-13.679668032170014,0,0,0,0,0,0,0,0,0,0
43,43,43,1.11016,397.9974217466633,-0.6462224550989519,-15.632363164451164,0,0,0,0,0,0,0,0,0,0
44,44,44,1.11018,397.8474230538373,-0.7353744750768254,-17.58444115778381,0,0,0,0,0,0,0,0,0,0
45,45,45,1.1102,397.6976913330401,-0.823436577101135,-19.535824947488944,0,0,0,0,0,0,0,0,0,0
46,46,46,1.11022,397.5482537849148,-0.9104345875789596,-21.486437496293483,0,0,0,0,0,0,0,0,0,0
47,47,47,1.11024,397.3990799280597,-0.9963894410283366,-23.436201797318702,0,0,0,0,0,0,0,0,0,0
48,48,48,1.11026,397.2503047356661,-1.0813255160745985,-25.385040877243807,0,0,0,0,0,0,0,0,0,0
49,49,49,1.11028,397.1018939739354,-1.1652580143084572,-27.3328777992036,0,0,0,0,0,0,0,0,0,0
50,50,50,1.1102999999999998,396.9537512398587,-1.3143607044290138,-29.279635665949264,0,0,0,0,0,0,0,0,0,0
51,51,51,1.11032,396.80641667040527,-1.33017255780387,-31.225237622831216,0,0,0,0,0,0,0,0,0,0
52,52,52,1.11034,396.6593715056136,-1.3450606949996855,-33.16960686078039,0,0,0,0,0,0,0,0,0,0
53,53,53,1.11036,396.5124971086293,-1.425116900694949,-35.11266661946375,0,0,0,0,0,0,0,0,0,0
54,54,54,1.11038,396.3659512890745,-1.5702756062125436,-37.05434019017391,0,0,0,0,0,0,0,0,0,0
55,55,55,1.1104,396.22045700016366,-1.582361496499534,-38.99455091899812,0,0,0,0,0,0,0,0,0,0
56,56,56,1.11042,396.0752000350109,-1.5935281028984118,-40.93322220970386,0,0,0,0,0,0,0,0,0,0
57,57,57,1.11044,395.9301305031413,-1.6697611918064448,-42.87027752688568,0,0,0,0,0,0,0,0,0,0
58,58,58,1.11046,395.78544535352125,-1.810985160930548,-44.80564039893392,0,0,0,0,0,0,0,0,0,0
59,59,59,1.11048,395.6416353675577,-1.9511841351071304,-46.739234421001264,0,0,0,0,0,0,0,0,0,0
60,60,60,1.1105,395.4988237469721,-2.024425251801804,-48.670983258141526,0,0,0,0,0,0,0,0,0,0
61,61,61,1.11052,395.3565178166671,-2.0966474427963013,-50.60081064818337,0,0,0,0,0,0,0,0,0,0
62,62,62,1.11054,395.214971074479,-2.167836222723513,-52.528640404863296,0,0,0,0,0,0,0,0,0,0
