,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,short1:Output,short2:Output,short3:Output,short4:Output,open1:Output,open3:Output,open2:Output,open4:Output,OPEN,SHORT
31,31,31,1.1791,405.81327385512486,-3.527580295075102,-86.80166130726212,0,0,0,0,0,0,0,0,0,0
32,32,32,1.17912,405.68229457204313,-3.5484992597334366,-84.92271239860636,0,0,0,0,0,0,0,0,0,0
33,33,33,1.17914,405.55129776393807,-3.507649755656401,-83.04041088667611,0,0,0,0,0,0,0,0,0,0
34,34,34,1.17916,405.41989013543,-3.404939044399761,-81.15483108149496,0,0,0,0,0,0,0,0,0,0
35,35,35,1.17918,405.2876779669173,-3.2402796449882856,-79.2660474225591,0,0,0,0,0,0,0,0,0,0
36,36,36,1.1792,405.1535713687036,-3.148634400860844,-77.37413447577913,0,0,0,0,0,0,0,0,0,0
37,37,37,1.17922,405.018384768972,-3.129807933604359,-75.47916693067289,0,0,0,0,0,0,0,0,0,0
38,38,38,1.1792399999999998,404.88295768558646,-3.0486361997794664,-73.58121959729732,0,0,0,0,0,0,0,0,0,0
39,39,39,1.17926,404.74693108555886,-2.9050406252575898,-71.68036740334607,0,0,0,0,0,0,0,0,0,0
40,40,40,1.17928,404.6093184690778,-2.833811875551384,-69.7766853912434,0,0,0,0,0,0,0,0,0,0
41,41,41,1.1793,404.4709423507538,-2.767346178511819,-67.87024871506107,0,0,0,0,0,0,0,0,0,0
42,42,42,1.17932,404.3320188363752,-2.7055128093849987,-65.96113263768919,0,0,0,0,0,0,0,0,0,0
43,43,43,1.17934,404.192663566204,-2.580812673109581,-64.04941252772704,0,0,0,0,0,0,0,0,0,0
44,44,44,1.17936,404.0519921302118,-2.5278604288977027,-62.13516385664577,0,0,0,0,0,0,0,0,0,0
45,45,45,1.17938,403.91096440700034,-2.4118335054299624,-60.21846219568789,0,0,0,0,0,0,0,0,0,0
46,46,46,1.1794,403.7690027472632,-2.367261953899007,-58.299383212935695,0,0,0,0,0,0,0,0,0,0
47,47,47,1.17942,403.626744393327,-2.2594144960340694,-56.37800267037617,0,0,0,0,0,0,0,0,0,0
48,48,48,1.17944,403.4834081321764,-2.222726484912944,-54.45439642078842,0,0,0,0,0,0,0,0,0,0
49,49,49,1.17946,403.3398359391792,-2.1225711748650165,-52.52864040488824,0,0,0,0,0,0,0,0,0,0
50,50,50,1.17948,403.1955772348821,-2.026096680020673,-50.600810648208345,0,0,0,0,0,0,0,0,0,0
51,51,51,1.1795,403.050803352668,-1.9331918470298413,-48.67098325814906,0,0,0,0,0,0,0,0,0,0
52,52,52,1.17952,402.90516475040897,-1.910890237764828,-46.73923442102629,0,0,0,0,0,0,0,0,0,0
53,53,53,1.17954,402.7593842008749,-1.8247646895067475,-44.805640398941456,0,0,0,0,0,0,0,0,0,0
54,54,54,1.17956,402.6132296402432,-1.6747747277424436,-42.87027752691073,0,0,0,0,0,0,0,0,0,0
55,55,55,1.17958,402.4660692968757,-1.6621161254431127,-40.93322220972895,0,0,0,0,0,0,0,0,0,0
56,56,56,1.1796,402.31868273476266,-1.6524434481720591,-38.99455091900568,0,0,0,0,0,0,0,0,0,0
57,57,57,1.17962,402.1712255123985,-1.578626393383475,-37.05434019019904,0,0,0,0,0,0,0,0,0,0
58,58,58,1.17964,402.02350326997833,-1.4406347302991993,-35.11266661945375,0,0,0,0,0,0,0,0,0,0
59,59,59,1.17966,401.8750109348164,-1.3723978723933503,-33.16960686080555,0,0,0,0,0,0,0,0,0,0
60,60,60,1.1796799999999998,401.7261525599876,-1.3737579179004944,-31.2252376228564,0,0,0,0,0,0,0,0,0,0
61,61,61,1.1797,401.57727577489936,-1.310691299463756,-29.27963566595685,0,0,0,0,0,0,0,0,0,0
62,62,62,1.17972,401.4282244057712,-1.1831782244202464,-27.332877799211182,0,0,0,0,0,0,0,0,0,0
63,63,63,1.17974,401.2786892902723,-1.0580800471854075,-25.38504087723377,0,0,0,0,0,0,0,0,0,0
64,64,64,1.17976,401.128783902988,-0.9353153310274788,-23.436201797326305,0,0,0,0,0,0,0,0,0,0
65,65,65,1.17978,400.9785289746735,-0.8816347871420083,-21.486437496283447,0,0,0,0,0,0,0,0,0,0
66,66,66,1.1798,400.8281745754721,-0.7632752887050418,-19.535824947496547,0,0,0,0,0,0,0,0,0,0
67,67,67,1.17982,400.67745501674216,-0.7137895486209695,-17.58444115779142,0,0,0,0,0,0,0,0,0,0
68,68,68,1.17984,400.5266731840936,-0.5995231136192689,-15.632363164441111,0,0,0,0,0,0,0,0,0,0
69,69,69,1.17986,400.3756912080622,-0.5539373719469362,-13.679668032177627,0,0,0,0,0,0,0,0,0,0
70,70,70,1.17988,400.2246000505924,-0.510182208106093,-11.726432850025908,0,0,0,0,0,0,0,0,0,0
71,71,71,1.1799,400.07345058479257,-0.4681921317438605,-9.772734728401808,0,0,0,0,0,0,0,0,0,0
72,72,72,1.17992,399.92229545912346,-0.3612474183984194,-7.818650795944237,0,0,0,0,0,0,0,0,0,0
73,73,73,1.17994,399.771075642455,-0.1893575291304701,-5.864258196523238,0,0,0,0,0,0,0,0,0,0
74,74,74,1.17996,399.61972676444526,-0.2189536713406833,-3.90963408624754,0,0,0,0,0,0,0,0,0,0
75,75,75,1.17998,399.4684391935516,-0.1834443591984467,-1.9548556302947984,0,0,0,0,0,0,0,0,0,0
76,76,76,1.18,399.3171931844953,-0.0828471988485934,-6.706734025801437e-12,0,0,0,0,0,0,0,0,0,0
77,77,77,1.1800199999999998,399.16595083667727,-0.1167696661984974,1.954855630281385,0,0,0,0,0,0,0,0,0,0
78,78,78,1.18004,399.0147377502449,-0.1520108719261992,3.909634086234128,0,0,0,0,0,0,0,0,0,0
79,79,79,1.18006,398.86358118226735,-0.1220438719936116,5.864258196509827,0,0,0,0,0,0,0,0,0,0
80,80,80,1.18008,398.712500863428,-0.0268970682128661,7.818650795930829,0,0,0,0,0,0,0,0,0,0
81,81,81,1.1801,398.5615141858498,0.1334000789784479,9.7727347283884,0,0,0,0,0,0,0,0,0,0
82,82,82,1.1801199999999998,398.4106454922484,0.3588126178299678,11.726432850012502,0,0,0,0,0,0,0,0,0,0
83,83,83,1.18014,398.25998835911065,0.5829294865649336,13.679668032164226,0,0,0,0,0,0,0,0,0,0
84,84,84,1.18016,398.1097272320256,0.6730788449098994,15.632363164427716,0,0,0,0,0,0,0,0,0,0
85,85,85,1.18018,397.9596347288999,0.8284184630982947,17.584441157778027,0,0,0,0,0,0,0,0,0,0
86,86,86,1.1802,397.8098988411239,0.9826042181529778,19.53582494748316,0,0,0,0,0,0,0,0,0,0
87,87,87,1.18022,397.6606595177773,1.0693841183235018,21.48643749630535,0,0,0,0,0,0,0,0,0,0
88,88,88,1.18024,397.5117374850624,1.1551031662785218,23.43620179733056,0,0,0,0,0,0,0,0,0,0
89,89,89,1.18026,397.36329881942896,1.173555008958047,25.385040877220405,0,0,0,0,0,0,0,0,0,0
90,90,90,1.18028,397.2150092091978,1.2572324070717578,27.33287779921544,0,0,0,0,0,0,0,0,0,0
91,91,91,1.1803,397.0671610301704,1.339903196180367,29.279635665961106,0,0,0,0,0,0,0,0,0,0
92,92,92,1.18032,396.9198745208317,1.3554245622009888,31.22523762284305,0,0,0,0,0,0,0,0,0,0
93,93,93,1.18034,396.77284267736167,1.3700021815272865,33.169606860792214,0,0,0,0,0,0,0,0,0,0
94,94,94,1.18036,396.6259808453288,1.4497479180316797,35.112666619458,0,0,0,0,0,0,0,0,0,0
95,95,95,1.18038,396.4794468349412,1.5945962050472384,37.05434019018572,0,0,0,0,0,0,0,0,0,0
96,96,96,1.1804,396.3339348845773,1.6063140447039277,38.99455091899237,0,0,0,0,0,0,0,0,0,0
97,97,97,1.18042,396.1887013879842,1.6170947848495376,40.933222209715645,0,0,0,0,0,0,0,0,0,0
98,98,98,1.18044,396.0436541491813,1.6929420286720305,42.87027752689745,0,0,0,0,0,0,0,0,0,0
99,99,99,1.1804599999999998,395.89899011786974,1.8337801778048664,44.80564039892819,0,0,0,0,0,0,0,0,0,0
100,100,100,1.18048,395.755144828068,1.9735730886506744,46.73923442101302,0,0,0,0,0,0,0,0,0,0
101,101,101,1.1805,395.6124316125185,1.9804347042592247,48.670983258135806,0,0,0,0,0,0,0,0,0,0
102,102,102,1.18052,395.46991543760487,2.052215119470719,50.60081064819512,0,0,0,0,0,0,0,0,0,0
103,103,103,1.18054,395.3278320978735,2.188828725818134,52.52864040487502,0,0,0,0,0,0,0,0,0,0
104,104,104,1.18056,395.18669683463446,2.324324283955713,54.45439642079264,0,0,0,0,0,0,0,0,0,0
105,105,105,1.18058,395.0467163525992,2.3928341431761204,56.378002670362974,0,0,0,0,0,0,0,0,0,0
106,106,106,1.1806,394.90737252507455,2.460209353439629,58.29938321292253,0,0,0,0,0,0,0,0,0,0
107,107,107,1.18062,394.7688050965127,2.526420797056703,60.21846219567474,0,0,0,0,0,0,0,0,0,0
108,108,108,1.18064,394.6308784693464,2.591430705097677,62.13516385663262,0,0,0,0,0,0,0,0,0,0
109,109,109,1.18066,394.4937841947735,2.655205077647571,64.04941252773122,0,0,0,0,0,0,0,0,0,0
110,110,110,1.18068,394.3573766122201,2.7176999691450376,65.96113263767609,0,0,0,0,0,0,0,0,0,0
111,111,111,1.1807,394.2218059064839,2.778874559626348,67.87024871504796,0,0,0,0,0,0,0,0,0,0
112,112,112,1.18072,394.08691399979824,2.838679085401542,69.77668539123032,0,0,0,0,0,0,0,0,0,0
113,113,113,1.18074,393.95254588389776,2.962723381861599,71.68036740333302,0,0,0,0,0,0,0,0,0,0
114,114,114,1.18076,393.8194274672098,3.085259905660237,73.5812195972843,0,0,0,0,0,0,0,0,0,0
115,115,115,1.18078,393.68794223472526,3.0750020723153786,75.4791669306599,0,0,0,0,0,0,0,0,0,0
116,116,116,1.1807999999999998,393.5566312398354,3.128786150083253,77.37413447576614,0,0,0,0,0,0,0,0,0,0
117,117,117,1.18082,393.425862730982,3.2464920203270995,79.26604742256326,0,0,0,0,0,0,0,0,0,0
118,118,118,1.18084,393.2964357345473,3.362449550683998,81.15483108148203,0,0,0,0,0,0,0,0,0,0
119,119,119,1.18086,393.1685678370197,3.411060754624553,83.04041088668026,0,0,0,0,0,0,0,0,0,0
120,120,120,1.18088,393.04143767064807,3.4578146291241647,84.92271239861049,0,0,0,0,0,0,0,0,0,0
121,121,121,1.1808999999999998,392.9148543932447,3.5681237100964034,86.80166130726624,0,0,0,0,0,0,0,0,0,0
122,122,122,1.18092,392.7892217386944,3.7418530470989175,88.6771834349788,0,0,0,0,0,0,0,0,0,0
123,123,123,1.18094,392.66636135255936,3.717096794276282,90.5492047393121,0,0,0,0,0,0,0,0,0,0
124,124,124,1.18096,392.5435944827091,3.755621895692317,92.41765131610424,0,0,0,0,0,0,0,0,0,0
125,125,125,1.18098,392.4213615832601,3.8572893335152174,94.28244940224984,0,0,0,0,0,0,0,0,0,0
126,126,126,1.181,392.3001019526437,4.021954297553501,96.1435253787474,0,0,0,0,0,0,0,0,0,0
127,127,127,1.18102,392.1814923503141,4.053386799394996,98.00080577347022,0,0,0,0,0,0,0,0,0,0
128,128,128,1.18104,392.06367129112607,4.0822733533742666,99.8542172641854,0,0,0,0,0,0,0,0,0,0
129,129,129,1.18106,391.94634997759545,4.173839748392036,101.70368668139754,0,0,0,0,0,0,0,0,0,0
130,130,130,1.18108,391.8300023996479,4.327931573584142,103.5491410111874,0,0,0,0,0,0,0,0,0,0
131,131,131,1.1811,391.7158579437739,4.413822760019053,105.39050739821133,0,0,0,0,0,0,0,0,0,0
132,132,132,1.18112,391.6035674158839,4.431454018770111,107.22771314844395,0,0,0,0,0,0,0,0,0,0
133,133,133,1.18114,391.49171679772496,4.511252194962704,109.0606857321648,0,0,0,0,0,0,0,0,0,0
134,134,134,1.18116,391.3808138031167,4.653053624161328,110.88935278677133,0,0,0,0,0,0,0,0,0,0
135,135,135,1.18118,391.27216836400686,4.726271062009936,112.71364211958624,0,0,0,0,0,0,0,0,0,0
136,136,136,1.1812,391.1653998425552,4.7308300355992445,114.53348171082344,0,0,0,0,0,0,0,0,0,0
137,137,137,1.18122,391.0589812860747,4.7969975455337694,116.34879971629896,0,0,0,0,0,0,0,0,0,0
138,138,138,1.1812399999999998,390.953453119143,4.924601120723739,118.1595244703828,0,0,0,0,0,0,0,0,0,0
139,139,139,1.18126,390.85018764437206,4.983185353509166,119.96558448877842,0,0,0,0,0,0,0,0,0,0
140,140,140,1.18128,390.74776901156713,5.102900819609824,121.76690847129606,0,0,0,0,0,0,0,0,0,0
141,141,141,1.1813,390.6478017254776,5.153357576112772,123.56342530478187,0,0,0,0,0,0,0,0,0,0
142,142,142,1.18132,390.5492132831631,5.199541995458632,125.35506406579492,0,0,0,0,0,0,0,0,0,0
143,143,143,1.18134,390.4516603127568,5.24130696985075,127.14175402355318,0,0,0,0,0,0,0,0,0,0
144,144,144,1.18136,390.3548397526813,5.3435655514713245,128.92342464251573,0,0,0,0,0,0,0,0,0,0
145,145,145,1.18138,390.2600524960431,5.441088709639627,130.70000558544183,0,0,0,0,0,0,0,0,0,0
146,146,146,1.1814,390.1669531568484,5.533713134937273,132.4714267159737,0,0,0,0,0,0,0,0,0,0
147,147,147,1.18142,390.07602403690913,5.556272360925513,134.2376181013583,0,0,0,0,0,0,0,0,0,0
148,148,148,1.18144,389.9856669210607,5.638632700294084,135.99851001547967,0,0,0,0,0,0,0,0,0,0
149,149,149,1.18146,389.8972511034801,5.715618234757304,137.75403294126053,0,0,0,0,0,0,0,0,0,0
150,150,150,1.18148,389.8103975634055,5.787054039658467,139.50411757369358,0,0,0,0,0,0,0,0,0,0
151,151,151,1.1815,389.7255790268602,5.7878214477634105,141.24869482244995,0,0,0,1,0,0,0,0,0,1
152,152,152,1.18152,389.6411201742495,5.84765838899726,142.9876958145755,0,0,0,1,0,0,0,0,0,1
153,153,153,1.18154,389.5576640283886,5.966357087372296,144.72105189732008,0,0,0,1,0,0,0,0,0,1
154,154,154,1.18156,389.4766569157077,6.078795502628305,146.44869464072227,0,0,0,1,0,0,0,0,0,1
155,155,155,1.18158,389.39836785026336,6.119884691979305,148.1705558404204,0,0,0,1,0,0,0,0,0,1
156,156,156,1.1816,389.32120515398185,6.154348547361032,149.88656752029814,0,0,0,1,0,0,0,0,0,1
157,157,157,1.18162,389.2447996574388,6.246874393481967,151.59666193512157,0,0,0,1,0,0,0,0,0,1
158,158,158,1.18164,389.1698182711349,6.397238068364574,153.30077157332232,0,0,0,1,0,0,0,0,0,1
159,159,159,1.18166,389.0989717189016,6.410677409178428,154.9988291595389,0,0,0,1,0,0,0,0,0,1
160,160,160,1.1816799999999998,389.0289619206448,6.416704675823425,156.69076765738086,0,0,0,1,0,0,0,0,0,1
161,161,161,1.1817,388.95939525455753,6.479951177837704,158.3765202720285,0,0,0,1,0,0,0,0,0,1
162,162,162,1.18172,388.8909636228975,6.600187664200703,160.05602045282464,0,0,0,1,0,0,0,0,0,1
163,163,163,1.18174,388.82525328545375,6.712378800666784,161.72920189600825,0,0,0,1,0,0,0,0,0,1
164,164,164,1.18176,388.7625254424009,6.75151067172276,163.39599854721064,0,0,0,1,0,0,0,0,0,1
165,165,165,1.18178,388.7009878953789,6.782166012510801,165.05634460418418,0,0,0,1,0,0,0,0,0,1
166,166,166,1.1818,388.6402173395161,6.868903281390053,166.7101745192795,0,0,0,1,0,0,0,0,0,1
167,167,167,1.18182,388.5809255881068,7.011477641799082,168.35742300213838,0,0,0,1,0,0,0,0,0,1
168,168,168,1.18184,388.52530537595567,7.080140376561652,169.99802502222607,0,0,0,1,0,0,0,0,0,1
169,169,169,1.18186,388.4720650509937,7.074671884533305,171.63191581135436,0,0,0,1,0,0,0,0,0,1
170,170,170,1.18188,388.419136114818,7.124328850089198,173.25903086634202,0,0,0,1,0,0,0,0,0,1
171,171,171,1.1819,388.3672516984749,7.228864129840247,174.8793059514434,0,0,0,1,0,0,0,0,0,1
172,172,172,1.18192,388.31714127538817,7.388017765061661,176.49267710098715,0,0,0,1,0,0,0,0,0,1
173,173,173,1.18194,388.2722474703335,7.342701951188739,178.09908062185744,0,0,0,1,0,0,0,0,0,1
174,174,174,1.18196,388.22711287423033,7.351510207997901,179.69845309596474,0,0,0,1,0,0,0,0,0,1
175,175,175,1.18198,388.1824902015599,7.414195311149446,181.2907313828656,0,0,0,1,0,0,0,0,0,1
176,176,176,1.182,388.13912834174977,7.5304964694718,182.8758526220821,0,0,0,1,0,0,0,0,0,1
177,177,177,1.1820199999999998,388.09777217204646,7.700139396860797,184.4537542357565,0,0,0,1,0,0,0,0,0,1
178,178,178,1.18204,388.0619931775787,7.66416357687001,186.0243739310919,0,0,0,1,0,0,0,0,0,1
179,179,179,1.18206,388.02608509018745,7.680995523184203,187.5876497026408,0,0,0,1,0,0,0,0,0,1
180,180,180,1.18208,387.9908140779192,7.750376209380029,189.143519834995,0,0,0,1,0,0,0,0,0,1
181,181,181,1.1821,387.9569421482816,7.872032377176676,190.69192290503764,0,0,0,1,0,0,0,0,0,1
182,182,182,1.1821199999999998,387.92522694342273,8.045676616890363,192.23279778448097,0,0,0,1,0,0,0,0,0,1
183,183,183,1.18214,387.8993843022114,8.012445404879426,193.76608364223688,0,0,0,1,0,0,0,0,0,1
184,184,184,1.18216,387.8734340037121,8.030630160597248,195.29171994677748,0,0,0,1,0,0,0,0,0,1
185,185,185,1.18218,387.8481529699623,8.099961661909692,196.80964646862128,0,0,0,1,0,0,0,0,0,1
186,186,186,1.1822,387.8243136378326,8.220155818578535,198.3198032826009,0,0,0,1,0,0,0,0,0,1
187,187,187,1.18222,387.8026837361681,8.390913761528907,199.82213077033845,0,0,0,1,0,0,0,0,0,1
188,188,188,1.18224,387.7871183270415,8.353437097989092,201.31656962248988,0,0,0,1,0,0,0,0,0,1
189,189,189,1.18226,387.7713584031746,8.365917206943703,202.80306084118192,0,0,0,1,0,0,0,0,0,1
190,190,190,1.18228,387.7561889435899,8.428076779870354,204.28154574229976,0,0,0,1,0,0,0,0,0,1
191,191,191,1.1823,387.74239013929866,8.539623037826388,205.7519659577644,0,0,0,1,0,0,0,0,0,1
192,192,192,1.18232,387.73073715215065,8.700247829575185,207.21426343793007,0,0,0,1,0,0,0,0,0,1
193,193,193,1.18234,387.7251974598922,8.651186300387518,208.6683804537697,0,0,0,1,0,0,0,0,0,1
194,194,194,1.18236,387.7192499359424,8.650566399653433,210.11425959924648,0,0,0,1,0,0,0,0,0,1
195,195,195,1.18238,387.71368499738446,8.69810539403871,211.55184379354063,0,0,0,1,0,0,0,0,0,1
196,196,196,1.1824,387.7092880051212,8.793504515160732,212.98107628326363,0,0,0,1,0,0,0,0,0,1
197,197,197,1.18242,387.7068390043172,8.936449066342167,214.40190064478983,0,0,0,1,0,0,0,0,0,1
198,198,198,1.18244,387.70930323052687,8.997396435756343,215.81426078638063,0,0,0,1,0,0,0,0,0,1
199,199,199,1.1824599999999998,387.7142599939247,8.975992164304577,217.21810095048883,0,0,0,1,0,0,0,0,0,1
