,Unnamed: 0.1,Unnamed: 0,Time / s,Vo:Measured voltage,IL:Measured current,Vin:Measured voltage,open1:Output,open3:Output,open2:Output,open4:Output,short1:Output,short2:Output,short3:Output,short4:Output,OPEN,SHORT
52,52,52,1.1195,402.96054082715926,-1.9882660582389464,-48.670983258146656,0,0,0,0,0,0,0,0,0,0
53,53,53,1.1195199999999998,402.8151372670845,-1.9663088237443191,-46.739234421023866,0,0,0,0,0,0,0,0,0,0
54,54,54,1.11954,402.66959292085846,-1.8805266069005613,-44.805640398939055,0,0,0,0,0,0,0,0,0,0
55,55,55,1.11956,402.5236757204196,-1.7308789288651616,-42.870277526908325,0,0,0,0,0,0,0,0,0,0
56,56,56,1.11958,402.37672824364296,-1.7185166110693202,-40.933222209709,0,0,0,0,0,0,0,0,0,0
57,57,57,1.1196,402.2295468197669,-1.7091244333871736,-38.99455091900326,0,0,0,0,0,0,0,0,0,0
58,58,58,1.11962,402.0822955066238,-1.6355871090731202,-37.054340190179055,0,0,0,0,0,0,0,0,0,0
59,59,59,1.11964,401.9347799417825,-1.4978744050144754,-35.1126666194689,0,0,0,0,0,0,0,0,0,0
60,60,60,1.11966,401.78660809132896,-1.362921642891282,-33.16960686080313,0,0,0,0,0,0,0,0,0,0
61,61,61,1.11968,401.637803359287,-1.2975783609062894,-31.225237622836367,0,0,0,0,0,0,0,0,0,0
62,62,62,1.1197,401.4887757047079,-1.2347708636564243,-29.27963566597203,0,0,0,0,0,0,0,0,0,0
63,63,63,1.11972,401.3395741516701,-1.1075172316911968,-27.33287779920876,0,0,0,0,0,0,0,0,0,0
64,64,64,1.11974,401.1898146726453,-1.0495297077670334,-25.385040877248965,0,0,0,0,0,0,0,0,0,0
65,65,65,1.11976,401.0399250326817,-0.9269749658000712,-23.436201797341507,0,0,0,0,0,0,0,0,0,0
66,66,66,1.11978,400.889688759116,-0.8734747061213651,-21.48643749629865,0,0,0,0,0,0,0,0,0,0
67,67,67,1.1198,400.7393533352405,-0.7552953977867025,-19.535824947511763,0,0,0,0,0,0,0,0,0,0
68,68,68,1.11982,400.5886554401477,-0.7059601785308726,-17.584441157788984,0,0,0,0,0,0,0,0,0,0
69,69,69,1.11984,400.4378954908859,-0.5918441804164662,-15.63236316445634,0,0,0,0,0,0,0,0,0,0
70,70,70,1.11986,400.2869379035706,-0.5463792306878505,-13.67966803219286,0,0,0,0,0,0,0,0,0,0
71,71,71,1.11988,400.1358723999247,-0.5027300119061541,-11.726432850023468,0,0,0,0,0,0,0,0,0,0
72,72,72,1.1199,399.98474980471497,-0.460831044903876,-9.772734728417047,0,0,0,0,0,0,0,0,0,0
73,73,73,1.11992,399.8336216222448,-0.3539773845618025,-7.8186507959241185,0,0,0,0,0,0,0,0,0,0
74,74,74,1.11994,399.6824288213055,-0.1821784918862869,-5.864258196520799,0,0,0,0,0,0,0,0,0,0
75,75,75,1.1199599999999998,399.5311113450836,-0.2118065419524746,-3.909634086245101,0,0,0,0,0,0,0,0,0,0
76,76,76,1.11998,399.3798551737484,-0.1763291166730691,-1.9548556302923592,0,0,0,0,0,0,0,0,0,0
77,77,77,1.12,399.2286405620177,-0.0757638222005799,-4.267431445128511e-12,0,0,0,0,0,0,0,0,0,0
78,78,78,1.12002,399.077432824506,-0.1096739090066511,1.9548556303015097,0,0,0,0,0,0,0,0,0,0
79,79,79,1.12004,398.926255415204,-0.1448880081484234,3.9096340862365664,0,0,0,0,0,0,0,0,0,0
80,80,80,1.12006,398.77513451905423,-0.1148939226437593,5.864258196529949,0,0,0,0,0,0,0,0,0,0
81,81,81,1.12008,398.6240898667362,-0.0197200542959338,7.818650795933268,0,0,0,0,0,0,0,0,0,0
82,82,82,1.1201,398.4731392304036,0.1406037757733874,9.77273472839084,0,0,0,0,0,0,0,0,0,0
83,83,83,1.12012,398.322306192452,0.3660433853101158,11.726432850032612,0,0,0,0,0,0,0,0,0,0
84,84,84,1.12014,398.1716858104308,0.5902020333768287,13.679668032166663,0,0,0,0,0,0,0,0,0,0
85,85,85,1.12016,398.0214647741552,0.6804373088716916,15.632363164447812,0,0,0,0,0,0,0,0,0,0
86,86,86,1.12018,397.8714124247165,0.8358627763188419,17.584441157780464,0,0,0,0,0,0,0,0,0,0
87,87,87,1.1202,397.7217909884079,0.9238606169458774,19.5358249474856,0,0,0,0,0,0,0,0,0,0
88,88,88,1.12022,397.5725050459324,1.0107913897457963,21.486437496290137,0,0,0,0,0,0,0,0,0,0
89,89,89,1.12024,397.4235277640354,1.096675936044032,23.43620179731536,0,0,0,0,0,0,0,0,0,0
90,90,90,1.12026,397.2750164706637,1.1153225475445596,25.38504087724046,0,0,0,0,0,0,0,0,0,0
91,91,91,1.12028,397.1266546143341,1.199194798312385,27.33287779920025,0,0,0,0,0,0,0,0,0,0
92,92,92,1.1203,396.9787258080149,1.2820751653558058,29.279635665945925,0,0,0,0,0,0,0,0,0,0
93,93,93,1.12032,396.831181841688,1.3639731211940804,31.22523762282788,0,0,0,0,0,0,0,0,0,0
94,94,94,1.12034,396.68420459080335,1.3787845242520724,33.16960686077705,0,0,0,0,0,0,0,0,0,0
95,95,95,1.12036,396.5373978970581,1.4587638265198772,35.11266661946041,0,0,0,0,0,0,0,0,0,0
96,96,96,1.12038,396.3909195699245,1.6038454599433851,37.054340190170585,0,0,0,0,0,0,0,0,0,0
97,97,97,1.1203999999999998,396.24546816719766,1.6158407080527823,38.99455091897725,0,0,0,0,0,0,0,0,0,0
98,98,98,1.12042,396.1002974798532,1.6269133310242994,40.93322220970054,0,0,0,0,0,0,0,0,0,0
99,99,99,1.12044,395.95531391038674,1.7030521593545382,42.870277526882354,0,0,0,0,0,0,0,0,0,0
100,100,100,1.12046,395.81071440726566,1.8441815919019813,44.80564039894811,0,0,0,0,0,0,0,0,0,0
101,101,101,1.12048,395.6669361244211,1.984280201903312,46.73923442101543,0,0,0,0,0,0,0,0,0,0
102,102,102,1.1205,395.5242958780031,1.9914913147798805,48.67098325815569,0,0,0,0,0,0,0,0,0,0
103,103,103,1.12052,395.3818539145252,2.063620830436491,50.60081064819752,0,0,0,0,0,0,0,0,0,0
104,104,104,1.12054,395.23984602661113,2.200583135557854,52.52864040487743,0,0,0,0,0,0,0,0,0,0
105,105,105,1.12056,395.0987892884637,2.336441657741274,54.45439642079504,0,0,0,0,0,0,0,0,0,0
106,106,106,1.12058,394.9590501319348,2.339516760513604,56.378002670365376,0,0,0,0,0,0,0,0,0,0
107,107,107,1.1206,394.8195142535623,2.4073167521058743,58.299383212942296,0,0,0,0,0,0,0,0,0,0
108,108,108,1.12062,394.6804559135184,2.5397460482205427,60.21846219567713,0,0,0,0,0,0,0,0,0,0
109,109,109,1.12064,394.5426242982668,2.6051936280048227,62.13516385663502,0,0,0,0,0,0,0,0,0,0
110,110,110,1.12066,394.4056291399058,2.6694197849454127,64.04941252773361,0,0,0,0,0,0,0,0,0,0
111,111,111,1.12068,394.26932497927584,2.732380516577938,65.96113263767846,0,0,0,0,0,0,0,0,0,0
112,112,112,1.1207,394.1338622087085,2.794034942280952,67.8702487150676,0,0,0,0,0,0,0,0,0,0
113,113,113,1.12072,393.9990829638559,2.854333235010387,69.7766853912327,0,0,0,0,0,0,0,0,0,0
114,114,114,1.1207399999999998,393.86483000827945,2.978870516425125,71.6803674033354,0,0,0,0,0,0,0,0,0,0
115,115,115,1.12076,393.732036274452,3.036292510563385,73.58121959728666,0,0,0,0,0,0,0,0,0,0
116,116,116,1.12078,393.6001412933788,3.092202007978761,75.47916693066227,0,0,0,0,0,0,0,0,0,0
117,117,117,1.1208,393.4689641475811,3.146537017848344,77.37413447578564,0,0,0,0,0,0,0,0,0,0
118,118,118,1.12082,393.3383326056738,3.264792813989672,79.26604742254851,0,0,0,0,0,0,0,0,0,0
119,119,119,1.12084,393.20904854410446,3.3813138409222105,81.15483108150146,0,0,0,0,0,0,0,0,0,0
120,120,120,1.12086,393.08151407578873,3.365003499539285,83.04041088666554,0,0,0,0,0,0,0,0,0,0
121,121,121,1.12088,392.9541258210045,3.4123797026231326,84.92271239859582,0,0,0,0,0,0,0,0,0,0
122,122,122,1.1209,392.827288517649,3.523312740490296,86.80166130726857,0,0,0,0,0,0,0,0,0,0
123,123,123,1.12092,392.7014059083365,3.697667633805559,88.67718343496419,0,0,0,0,0,0,0,0,0,0
124,124,124,1.12094,392.5780283723692,3.7390252354499394,90.54920473931442,0,0,0,0,0,0,0,0,0,0
125,125,125,1.12096,392.4554500994971,3.7782211220234543,92.41765131608966,0,0,0,0,0,0,0,0,0,0
126,126,126,1.12098,392.3334103942064,3.880557709503512,94.28244940223534,0,0,0,0,0,0,0,0,0,0
127,127,127,1.121,392.21234854166926,4.045890152928438,96.14352537873287,0,0,0,0,0,0,0,0,0,0
128,128,128,1.12102,392.09395248016,4.078032325954038,98.00080577345577,0,0,0,0,0,0,0,0,0,0
129,129,129,1.12104,391.97635398389673,4.107641203613288,99.85421726420444,0,0,0,0,0,0,0,0,0,0
130,130,130,1.12106,391.8592606123504,4.199927864870091,101.70368668139984,0,0,0,0,0,0,0,0,0,0
131,131,131,1.12108,391.743146337658,4.354737854628544,103.549141011173,0,0,0,0,0,0,0,0,0,0
132,132,132,1.1211,391.6292488724623,4.441374023502568,105.3905073982136,0,0,0,0,0,0,0,0,0,0
133,133,133,1.12112,391.5172196790516,4.459776794576248,107.22771314844624,0,0,0,0,0,0,0,0,0,0
134,134,134,1.12114,391.405636597114,4.540343915732024,109.06068573218364,0,0,0,0,0,0,0,0,0,0
135,135,135,1.12116,391.29553177213495,4.617700777806846,110.8893527867736,0,0,0,0,0,0,0,0,0,0
136,136,136,1.1211799999999998,391.186622139651,4.691723807816973,112.7136421195885,0,0,0,0,0,0,0,0,0,0
137,137,137,1.1212,391.0792621668873,4.76229627331062,114.5334817108257,0,0,0,0,0,0,0,0,0,0
138,138,138,1.12122,390.9731563220212,4.829287397295556,116.34879971630124,0,0,0,0,0,0,0,0,0,0
139,139,139,1.12124,390.8684992520356,4.892571940564098,118.15952447040142,0,0,0,0,0,0,0,0,0,0
140,140,140,1.12126,390.7649787301052,4.952014367433932,119.96558448878066,0,0,0,0,0,0,0,0,0,0
141,141,141,1.12128,390.6623129575773,5.072590338052472,121.76690847131458,0,0,0,0,0,0,0,0,0,0
142,142,142,1.1213,390.56209753777495,5.12393829883262,123.56342530478412,0,0,0,0,0,0,0,0,0,0
143,143,143,1.12132,390.463265116056,5.171030514506293,125.35506406579714,0,0,0,0,0,0,0,0,0,0
144,144,144,1.12134,390.3654727526415,5.213719912249933,127.14175402353924,0,0,0,0,0,0,0,0,0,0
145,145,145,1.12136,390.2684218638312,5.316905212623905,128.92342464251794,0,0,0,0,0,0,0,0,0,0
146,146,146,1.12138,390.1734094635037,5.415371685074025,130.7000055854601,0,0,0,0,0,0,0,0,0,0
147,147,147,1.1214,390.08009061308667,5.5089560363468095,132.47142671595995,0,0,0,0,0,0,0,0,0,0
148,148,148,1.12142,389.9889444672892,5.532506281849895,134.23761810136048,0,0,0,0,0,0,0,0,0,0
149,149,149,1.12144,389.898380627687,5.615859823732531,135.99851001546594,0,0,0,0,0,0,0,0,0,0
150,150,150,1.12146,389.8097651079274,5.693855170932896,137.75403294124686,0,0,0,0,0,0,0,0,0,0
151,151,151,1.12148,85.65142317839025,9.301367775565884,139.5041175736958,0,0,0,0,0,0,1,0,0,1
152,152,152,1.1215,4.1367478559148,13.980506666368989,141.2486948224364,0,0,0,0,0,0,1,0,0,1
153,153,153,1.12152,0.1998104612403645,18.71779055342816,142.98769581456193,0,0,0,0,0,0,1,0,0,1
154,154,154,1.12154,0.0096714098821603,23.51295121087944,144.7210518973066,0,0,0,0,0,0,1,0,0,1
155,155,155,1.12156,0.000492802281863,28.365795410097245,146.44869464070882,0,0,0,0,0,0,1,0,0,1
156,156,156,1.12158,5.415729346689428e-05,33.27613137772911,148.1705558404381,0,0,0,0,0,0,1,0,0,1
157,157,157,1.1216,3.824360020437014e-05,38.24376555753311,149.8865675202848,0,0,0,0,0,0,1,0,0,1
158,158,158,1.1216199999999998,4.326833392333224e-05,43.26850122040289,151.59666193510824,0,0,0,0,0,0,1,0,0,1
159,159,159,1.12164,4.834997106781079e-05,48.35014030291711,153.30077157332445,0,0,0,0,0,0,1,0,0,1
160,160,160,1.12166,5.3488311021518666e-05,53.488482188712126,154.99882915952568,0,0,0,0,0,0,1,0,0,1
161,161,161,1.12168,5.868315092963909e-05,58.68332402289488,156.69076765739825,0,0,0,0,0,0,1,0,0,1
162,162,162,1.1217,6.393428570683394e-05,63.93446072005123,158.3765202720306,0,0,0,0,0,0,1,0,0,1
163,163,163,1.12172,6.924150804533967e-05,69.24168497234179,160.05602045284186,0,0,0,0,0,0,1,0,0,1
164,164,164,1.12174,7.460460842315212e-05,74.60478725768691,161.72920189601032,0,0,0,0,0,0,1,0,0,1
165,165,165,1.12176,8.002337511229766e-05,80.0235558480376,163.3959985472127,0,0,0,0,0,0,1,0,0,1
166,166,166,1.12178,8.549759418719203e-05,85.49777681773456,165.05634460418625,0,0,0,0,0,0,1,0,0,1
167,167,167,1.1218,9.102704953308608e-05,91.02723405195384,166.71017451928157,0,0,0,0,0,0,1,0,0,1
168,168,168,1.12182,9.661152285459676e-05,96.61170925523784,168.3574230021553,0,0,0,0,0,0,1,0,0,1
169,169,169,1.12184,0.0001022507936843,102.250981960114,169.99802502222812,0,0,0,0,0,0,1,0,0,1
170,170,170,1.12186,0.0001079446393915,107.94482953579846,171.6319158113564,0,0,0,0,0,0,1,0,0,1
171,171,171,1.12188,0.000113692835191,113.6930271969844,173.25903086634406,0,0,0,0,0,0,1,0,0,1
172,172,172,1.1219,0.0001194951541519,119.49534801271685,174.8793059514454,0,0,0,0,0,0,1,0,0,1
173,173,173,1.12192,0.0001253513672067,125.3515629153518,176.49267710100375,0,0,0,0,0,0,1,0,0,1
174,174,174,1.12194,0.00013126124316,131.26144070959802,178.09908062185946,0,0,0,0,0,0,1,0,0,1
175,175,175,1.1219599999999998,0.0001372245486982,137.22474808164628,179.6984530959667,0,0,0,0,0,0,1,0,0,1
176,176,176,1.12198,0.0001432410483982,143.2412496083783,181.2907313828532,0,0,0,0,0,0,1,0,0,1
177,177,177,1.122,0.000149310504737,149.31070776666246,182.8758526220698,0,0,0,0,0,0,1,0,0,1
178,178,178,1.12202,0.0001554326781009,155.43288294272935,184.4537542357728,0,0,0,0,0,0,1,0,0,1
179,179,179,1.12204,0.0001616073267949,161.60753344163197,186.02437393107968,0,0,0,0,0,0,1,0,0,1
180,180,180,1.12206,0.0001678342070526,167.83441549678784,187.58764970264272,0,0,0,0,0,0,1,0,0,1
181,181,181,1.12208,0.0001741130730455,174.1132832796015,189.14351983498287,0,0,0,0,0,0,1,0,0,1
182,182,182,1.1221,0.0001804436768927,180.4438889091708,190.6919229050256,0,0,0,0,0,0,1,0,0,1
183,183,183,1.12212,0.0001868257686709,186.82598246207093,192.23279778448287,0,0,0,0,0,0,1,0,0,1
184,184,184,1.12214,0.000193259096424,193.2593119822227,193.7660836422249,0,0,0,0,0,0,1,0,0,1
185,185,185,1.12216,0.0001997434061734,199.7436234908392,195.2917199467931,0,0,0,0,0,0,1,0,0,1
186,186,186,1.12218,0.0002062784419276,206.27866099645,196.80964646860943,0,0,0,0,0,0,1,0,0,1
187,187,187,1.1222,0.0002128639456927,212.86416650501167,198.3198032825892,0,0,0,0,0,0,1,0,0,1
188,188,188,1.12222,0.0002194996574822,219.4998800300888,199.82213077034027,0,0,0,0,0,0,1,0,0,1
189,189,189,1.12224,0.0002261853153278,226.18553960312,201.31656962249176,0,0,0,0,0,0,1,0,0,1
190,190,190,1.12226,0.0002329206552891,232.92088128375912,202.8030608411972,0,0,0,0,0,0,1,0,0,1
191,191,191,1.12228,0.0002397054114645,239.70563917029543,204.28154574230163,0,0,0,0,0,0,1,0,0,1
192,192,192,1.1223,0.0002465393160015,246.53954541015133,205.75196595776623,0,0,0,0,0,0,1,0,0,1
193,193,193,1.12232,0.0002534220991073,253.4223302104565,207.2142634379319,0,0,0,0,0,0,1,0,0,1
194,194,194,1.12234,0.0002603534890594,260.35372184869755,208.66838045377148,0,0,0,0,0,0,1,0,0,1
195,195,195,1.12236,0.0002673332122164,267.33344668344915,210.11425959926137,0,0,0,0,0,0,1,0,0,1
196,196,196,1.12238,0.0002743609930289,274.36122916517195,211.55184379354247,0,0,0,0,0,0,1,0,0,1
197,197,197,1.1223999999999998,0.0002814365540503,281.4367918470927,212.98107628326545,0,0,0,0,0,0,1,0,0,1
198,198,198,1.12242,0.0002885596159474,288.559855396158,214.4019006447916,0,0,0,0,0,0,1,0,0,1
199,199,199,1.12244,0.0002957298975121,295.7301386040623,215.8142607863824,0,0,0,0,0,0,1,0,0,1
200,200,200,1.12246,0.0003029471156719,302.94735839834794,217.21810095050324,0,0,0,0,0,0,1,0,0,1
201,201,201,1.1224699525991586,0.0003029471156719,302.94735839834794,217.21810095050324,0,0,0,0,0,0,1,0,0,1
