y0_std,y1_std,y2_std,y3_std,y4_std,y5_std,y6_std,y7_std,y8_std,y9_std,y10_std,y11_std,y12_std,y13_std,y14_std,y15_std
1.6422083,1.6421397,1.6421399,1.6422075,2.6984704,2.6981654,2.698164,2.698471,1.7062235,1.7061006,1.7061003,1.7062237,0.4478714,0.44789147,0.44789127,0.4478714
1.642208,1.6421396,1.6421399,1.6422076,2.6984704,2.6981647,2.698164,2.6984708,1.7062235,1.7061003,1.7061005,1.7062235,0.44787183,0.44789132,0.44789132,0.44787145
1.642208,1.6421396,1.6421404,1.6422076,2.6984704,2.6981645,2.698164,2.6984706,1.7062228,1.7061003,1.7061005,1.7062235,0.447872,0.4478912,0.44789127,0.4478716
1.642208,1.6421396,1.6421403,1.6422076,2.6984704,2.6981647,2.6981637,2.6984706,1.706223,1.7061006,1.7061005,1.7062232,0.4478721,0.44789138,0.4478914,0.4478716
1.6422082,1.6421396,1.6421398,1.6422076,2.6984704,2.6981647,2.6981645,2.6984708,1.7062235,1.7061006,1.7061005,1.7062235,0.44787136,0.44789138,0.44789138,0.44787133
1.6422082,1.6421397,1.6421403,1.6422077,2.6984699,2.6981647,2.6981645,2.6984706,1.706223,1.7061006,1.7061003,1.7062232,0.44787136,0.44789138,0.44789115,0.44787136
1.642208,1.6421394,1.6421399,1.6422076,2.6984704,2.6981645,2.698164,2.698471,1.7062237,1.7061005,1.7061003,1.7062225,0.44787142,0.44789127,0.44789115,0.4478714
1.642208,1.6421396,1.6421397,1.6422076,2.6984704,2.6981645,2.698164,2.698471,1.706223,1.7061006,1.7061007,1.7062228,0.44787142,0.44789127,0.44789138,0.4478714
1.642208,1.6421396,1.64214,1.6422076,2.6984708,2.6981645,2.6981645,2.6984708,1.706223,1.7061005,1.7061005,1.706223,0.4478714,0.44789138,0.44789127,0.44787133
1.6422081,1.6421394,1.6421398,1.6422076,2.6984699,2.6981647,2.6981642,2.6984732,1.706224,1.7061008,1.7061006,1.7062235,0.4478718,0.44789127,0.44789132,0.4478714
1.6422081,1.6421396,1.64214,1.6422079,2.6984708,2.6981645,2.6981645,2.6984708,1.7062235,1.7061005,1.7061003,1.706223,0.4478715,0.44789127,0.44789132,0.44787148
1.642208,1.6421396,1.6421404,1.6422076,2.6984704,2.698165,2.6981645,2.698476,1.7062235,1.7061008,1.7061005,1.706223,0.44787136,0.44789127,0.44789127,0.44787142
1.6422076,1.6421396,1.6421397,1.6422079,2.6984704,2.6981647,2.6981647,2.6984727,1.7062228,1.7061006,1.7061005,1.7062237,0.44787133,0.4478914,0.44789127,0.44787136
1.642208,1.6421396,1.6421397,1.6422079,2.69847,2.6981645,2.698164,2.6984715,1.7062235,1.7061006,1.7061003,1.7062232,0.44787133,0.44789147,0.4478914,0.4478714
1.642208,1.6421396,1.6421397,1.6422079,2.6984704,2.6981645,2.6981645,2.6984706,1.7062235,1.7061008,1.7061003,1.706223,0.44787136,0.44789138,0.44789115,0.44787136
1.6422081,1.6421394,1.6421397,1.6422076,2.6984699,2.6981645,2.698164,2.698473,1.706223,1.7061003,1.7061003,1.7062235,0.44787228,0.44789138,0.44789138,0.44787148
1.642208,1.6421396,1.6421397,1.6422079,2.6984704,2.6981647,2.6981637,2.6984708,1.7062228,1.7061006,1.7061006,1.7062232,0.44787145,0.44789138,0.44789132,0.44787142
1.6422079,1.6421396,1.6421399,1.6422077,2.6984706,2.6981645,2.6981645,2.698472,1.7062235,1.7061006,1.7061006,1.7062235,0.4478715,0.44789132,0.44789147,0.44787136
1.6422079,1.6421397,1.6421398,1.6422079,2.6984706,2.6981652,2.6981645,2.6984708,1.7062235,1.7061003,1.7061006,1.706223,0.4478714,0.44789127,0.44789127,0.4478714
1.6422079,1.6421396,1.6421399,1.6422076,2.6984708,2.6981645,2.6981645,2.6984715,1.706223,1.7061005,1.7061003,1.706223,0.44787148,0.44789138,0.44789138,0.44787142
1.642208,1.6421396,1.6421396,1.6422079,2.6984704,2.6981645,2.6981645,2.6984715,1.7062235,1.7061005,1.7061003,1.706224,0.44787145,0.44789138,0.44789127,0.4478714
