"Time / s","Vo:Measured voltage","IL:Measured current","Vin:Measured voltage","open1:Output","open3:Output","open2:Output","open4:Output","short1:Output","short2:Output","short3:Output","short4:Output"
1.1621053676537212,387.93810788131077,7.9053244649436927,190.69192290502897,0,0,0,0,0,0,0,0
1.16212,387.90688609618979,8.0792603150209832,192.23279778448622,0,0,0,0,0,0,0,0
1.16214,387.88156139958022,8.0463248515545107,193.7660836422283,0,0,0,0,0,0,0,0
1.1621599999999999,387.85613326378086,8.0647966395022284,195.29171994676889,0,0,0,0,0,0,0,0
1.16218,387.83137847667388,8.1344063890034377,196.80964646861278,0,0,0,0,0,0,0,0
1.1621999999999999,387.80806934001976,8.2548699443481688,198.31980328259246,0,0,0,0,0,0,0,0
1.16222,387.78811658529992,8.3612693157213727,199.82213077034359,0,0,0,0,0,0,0,0
1.1622399999999999,387.77209170429046,8.3240538601356029,201.31656962248152,0,0,0,0,0,0,0,0
1.1622599999999998,387.75587665998461,8.3368030612648241,202.80306084117359,0,0,0,0,0,0,0,0
1.16228,387.74025655336033,8.3992395328475489,204.28154574230484,0,0,0,0,0,0,0,0
1.1622999999999999,387.72601169609595,8.5110704161118012,205.75196595776944,0,0,0,0,0,0,0,0
1.16232,387.71391736938875,8.6719874779244499,207.21426343793507,0,0,0,0,0,0,0,0
1.1623399999999999,387.70754516172394,8.687846270965542,208.66838045377466,0,0,0,0,0,0,0,0
1.1623599999999998,387.70220662309458,8.6875329931284018,210.11425959925148,0,0,0,0,0,0,0,0
1.16238,387.69725536545064,8.7353675599686618,211.55184379354557,0,0,0,0,0,0,0,0
1.1623999999999999,387.69347656645738,8.8310511219309173,212.98107628326852,0,0,0,0,0,0,0,0
1.16242,387.69165008680903,8.9742689044866921,214.40190064479469,0,0,0,0,0,0,0,0
1.1624399999999999,387.69544494400787,8.9708768314048299,215.81426078638546,0,0,0,0,0,0,0,0
1.16246,387.69995926239159,8.9497392549071524,217.21810095050631,0,0,0,0,0,0,0,0
1.16248,387.7045048045776,8.9751697542574078,218.61336571592594,0,0,0,0,0,0,0,0
1.1624999999999999,387.70986914494108,9.0468668148971148,219.99999999999315,0,0,0,0,0,0,0,0
1.16252,387.71683430450747,9.1645124872964452,221.37794906077326,0,0,0,0,0,0,0,0
1.1625399999999999,387.72617647522213,9.3277725069886266,222.74715849917172,0,0,0,0,0,0,0,0
1.16256,387.74168773325437,9.3424616368794986,224.10757426116925,0,0,0,0,0,0,0,0
1.1625799999999999,387.75823980608004,9.3374270861371294,225.45914263985628,0,0,0,0,0,0,0,0
1.1625999999999999,387.77508539589149,9.3769724389074351,226.80181027763985,0,0,0,0,0,0,0,0
1.16262,387.79300503393,9.4607806721295624,228.13552416831266,0,0,0,0,0,0,0,0
1.1626399999999999,387.81277323777527,9.5885180147056914,229.46023165910987,0,0,0,0,0,0,0,0
1.16266,387.83726406959937,9.6305804172255183,230.77588045287195,0,0,0,0,0,0,0,0
1.1626799999999999,387.86329433867786,9.6512129709039982,232.08241861001349,0,0,0,0,0,0,0,0
1.1626999999999998,387.8910621956145,9.6500790540513854,233.3797945506571,0,0,0,0,0,0,0,0
1.16272,387.91918213327835,9.691477135902911,234.66795705663378,0,0,0,0,0,0,0,0
1.1627399999999999,387.94842425006681,9.7750788523437979,235.94685527347013,0,0,0,0,0,0,0,0
1.16276,387.97955222917324,9.9005388567935171,237.21643871247753,0,0,0,0,0,0,0,0
1.1627799999999999,388.01550626370118,9.9381829967565025,238.4766572526527,0,0,0,0,0,0,0,0
1.1628000000000001,388.05354081609971,9.9522657909525662,239.72746114275964,0,0,0,0,0,0,0,0
1.16282,388.09261174948665,9.9424249021492237,240.96880100315715,0,0,0,0,0,0,0,0
1.1628399999999999,388.13185926983056,9.9729941251958074,242.20062782788472,0,0,0,0,0,0,0,0
1.16286,388.1720393018814,10.043638979031067,243.42289298657283,0,0,0,0,0,0,0,0
1.1628799999999999,388.21390104017217,10.154007857874037,244.63554822623047,0,0,0,0,0,0,0,0
1.1629,388.25962186933862,10.239037871856516,245.83854567333819,0,0,0,0,0,0,0,0
1.16292,388.30812449791836,10.298315144159954,247.0318378355949,0,0,0,0,0,0,0,0
1.1629399999999999,388.35957981315659,10.266736039601488,248.2153776038802,0,0,0,0,0,0,0,0
1.16296,388.41077040706745,10.273352829574137,249.38911825408113,0,0,0,0,0,0,0,0
1.1629799999999999,388.4624338277456,10.317831309361051,250.5530134489054,0,0,0,0,0,0,0,0
1.163,388.51530069717433,10.399820116213508,251.70701723978468,0,0,0,0,0,0,0,0
1.1630199999999999,388.5700943827452,10.518950895653116,252.85108406860434,0,0,0,0,0,0,0,0
1.1630399999999999,388.62986819007648,10.545323933282697,253.98516876957547,0,0,0,0,0,0,0,0
1.16306,388.6904952274171,10.60802441535964,255.10922657098604,0,0,0,0,0,0,0,0
1.1630799999999999,388.75376455276955,10.641907676307293,256.22321309693842,0,0,0,0,0,0,0,0
1.1631,388.81846256580587,10.646568981774841,257.32708436917216,0,0,0,0,0,0,0,0
1.1631199999999999,388.8835781756697,10.686427462971519,258.42079680871962,0,0,0,0,0,0,0,0
1.1631399999999998,388.94981149463632,10.76112290199368,259.50430723769637,0,0,0,0,0,0,0,0
1.16316,389.017854999603,10.870278371070095,260.57757288097571,0,0,0,0,0,0,0,0
1.1631799999999999,389.09081996813131,10.883833468380443,261.64055136784827,0,0,0,0,0,0,0,0
1.1632,389.16437259580658,10.931010829870706,262.69320073376281,0,0,0,0,0,0,0,0
1.1632199999999999,389.24029263816919,10.946581167024851,263.73547942190572,0,0,0,0,0,0,0,0
1.1632400000000001,389.31683760727742,10.995003141792854,264.76734628491789,0,0,0,0,0,0,0,0
1.16326,389.39511251832579,11.011019497977683,265.78876058644374,0,0,0,0,0,0,0,0
1.1632799999999999,389.47401550720144,11.059124559717246,266.79968200280496,0,0,0,0,0,0,0,0
1.1633,389.55420362793404,11.138942798298013,267.800070624564,0,0,0,0,0,0,0,0
1.1633199999999999,389.63791343946554,11.1851603018579,268.789886958073,0,0,0,0,0,0,0,0
1.16334,389.72377933439287,11.197323501540501,269.7690919270957,0,0,0,0,0,0,0,0
1.1633599999999999,389.81018458611953,11.239966622128172,270.73764687427905,0,0,0,0,0,0,0,0
1.1633799999999999,389.89776226709159,11.3127111944014,271.69551356274098,0,0,0,0,0,0,0,0
1.1634,389.98871333070002,11.285196670857934,272.64265417756178,0,0,0,0,0,0,0,0
1.1634199999999999,390.07935421858355,11.286957999311065,273.57903132720912,0,0,0,0,0,0,0,0
1.16344,390.17030215726709,11.31763289328115,274.50460804516723,0,0,0,0,0,0,0,0
1.1634599999999999,390.26216629154766,11.37684356988059,275.41934779121016,0,0,0,0,0,0,0,0
1.1634799999999998,390.35554736109668,11.464196957945395,276.32321445299584,0,0,0,0,0,0,0,0
1.1635,390.45361024847045,11.449165822050922,277.21617234742411,0,0,0,0,0,0,0,0
1.1635199999999999,390.55160502571943,11.461398811550147,278.09818622203022,0,0,0,0,0,0,0,0
1.16354,390.65011423053659,11.500522630266287,278.96922125643255,0,0,0,0,0,0,0,0
1.1635599999999999,390.74971199043188,11.566149177541112,279.82924306364362,0,0,0,0,0,0,0,0
1.1635799999999998,390.85096370979494,11.657875766879286,280.6782176914831,0,0,0,0,0,0,0,0
1.1636,390.95559041746128,11.710140740195454,281.51611162389378,0,0,0,0,0,0,0,0
